buscoID	Status	ancestral	Status2	Status3
15007at7088	Complete	M19	0	1
1500at7088	Complete	M5	0	1
15010at7088	Complete	M8	0	1
15011at7088	Complete	M11	0	1
15016at7088	Complete	M5	0	1
15019at7088	Complete	M13	0	1
1501at7088	Complete	M1	0	1
15035at7088	Complete	M30	0	1
15036at7088	Complete	M1	0	1
15039at7088	Complete	M7	0	1
1503at7088	Complete	M4	0	1
15043at7088	Complete	M10	0	1
1504at7088	Complete	M6	0	1
15050at7088	Complete	M12	0	1
15055at7088	Complete	M12	0	1
1505at7088	Complete	M19	0	1
15065at7088	Complete	M7	0	1
1506at7088	Complete	M11	0	1
15078at7088	Complete	M4	0	1
1507at7088	Complete	M15	0	1
15080at7088	Complete	M2	0	1
15087at7088	Complete	M22	0	1
1508at7088	Complete	M11	0	1
15091at7088	Complete	M11	0	1
1509at7088	Complete	M25	0	1
15100at7088	Complete	M19	0	1
15107at7088	Complete	M16	0	1
15109at7088	Complete	M14	0	1
1510at7088	Complete	M9	0	1
15116at7088	Complete	M4	0	1
15117at7088	Complete	MZ	0	1
15118at7088	Complete	M15	0	1
15119at7088	Complete	M3	0	1
1511at7088	Complete	M4	0	1
15123at7088	Complete	M3	0	1
15125at7088	Complete	M10	0	1
15126at7088	Complete	M16	0	1
15136at7088	Complete	MZ	0	1
15145at7088	Complete	M6	0	1
15149at7088	Complete	M12	0	1
1514at7088	Complete	M1	0	1
15151at7088	Complete	M1	0	1
1515at7088	Complete	M1	0	1
15162at7088	Complete	M13	0	1
15172at7088	Complete	M5	0	1
15186at7088	Complete	M8	0	1
15190at7088	Complete	M6	0	1
15191at7088	Complete	M16	0	1
15192at7088	Complete	M18	0	1
15193at7088	Complete	M21	0	1
15195at7088	Complete	M7	0	1
1519at7088	Complete	M18	0	1
15205at7088	Complete	M13	0	1
15207at7088	Complete	M14	0	1
15219at7088	Complete	M26	0	1
15223at7088	Complete	M6	0	1
15225at7088	Complete	M2	0	1
15226at7088	Complete	M13	0	1
15234at7088	Complete	M7	0	1
15237at7088	Complete	M12	0	1
1523at7088	Complete	M1	0	1
15240at7088	Complete	M7	0	1
15241at7088	Complete	M9	0	1
15247at7088	Complete	M5	0	1
15248at7088	Complete	M2	0	1
1525at7088	Complete	M4	0	1
15262at7088	Complete	M12	0	1
15269at7088	Complete	M17	0	1
15270at7088	Complete	M12	0	1
15271at7088	Complete	M22	0	1
15272at7088	Complete	M11	0	1
15278at7088	Complete	M29	0	1
15284at7088	Complete	M11	0	1
15289at7088	Complete	M19	0	1
15291at7088	Complete	M1	0	1
15293at7088	Complete	M26	0	1
1530at7088	Complete	M9	0	1
15311at7088	Complete	M9	0	1
15312at7088	Complete	M15	0	1
1531at7088	Complete	M6	0	1
15320at7088	Complete	M13	0	1
15325at7088	Complete	M15	0	1
1532at7088	Complete	MZ	0	1
15337at7088	Complete	M16	0	1
15342at7088	Complete	M17	0	1
15355at7088	Complete	M18	0	1
15368at7088	Complete	M1	0	1
15379at7088	Complete	M5	0	1
1537at7088	Complete	M1	0	1
15382at7088	Complete	M16	0	1
15405at7088	Complete	M19	0	1
15435at7088	Complete	M21	0	1
15437at7088	Complete	M18	0	1
1543at7088	Complete	M2	0	1
15440at7088	Complete	M10	0	1
1544at7088	Complete	M6	0	1
15450at7088	Complete	M1	0	1
15453at7088	Complete	M13	0	1
1545at7088	Complete	M28	0	1
15461at7088	Complete	M25	0	1
15464at7088	Complete	M15	0	1
15470at7088	Complete	MZ	0	1
1547at7088	Complete	M10	0	1
15484at7088	Complete	M25	0	1
15488at7088	Complete	M15	0	1
1549at7088	Complete	M23	0	1
15500at7088	Complete	M6	0	1
15506at7088	Complete	M18	0	1
15508at7088	Complete	M8	0	1
15509at7088	Complete	M4	0	1
1550at7088	Complete	M1	0	1
15518at7088	Complete	M19	0	1
1551at7088	Complete	M12	0	1
15522at7088	Complete	M1	0	1
15525at7088	Complete	M24	0	1
15539at7088	Complete	M14	0	1
1553at7088	Complete	M27	0	1
15552at7088	Complete	M6	0	1
1555at7088	Complete	M3	0	1
15565at7088	Complete	M21	0	1
15566at7088	Complete	M23	0	1
15570at7088	Complete	M2	0	1
1557at7088	Complete	M14	0	1
15581at7088	Complete	M1	0	1
15583at7088	Complete	M17	0	1
1558at7088	Complete	M8	0	1
15593at7088	Complete	M17	0	1
155at7088	Complete	M18	0	1
15613at7088	Complete	M3	0	1
15617at7088	Complete	M25	0	1
15626at7088	Complete	M3	0	1
1562at7088	Complete	M8	0	1
15633at7088	Complete	M12	0	1
15635at7088	Complete	M15	0	1
1563at7088	Complete	M4	0	1
15648at7088	Complete	M3	0	1
1564at7088	Complete	M16	0	1
15652at7088	Complete	M22	0	1
1565at7088	Complete	M8	0	1
1566at7088	Complete	M24	0	1
15672at7088	Complete	M13	0	1
15673at7088	Complete	M6	0	1
1567at7088	Complete	M17	0	1
15680at7088	Complete	M16	0	1
1568at7088	Complete	M14	0	1
15695at7088	Complete	M19	0	1
15704at7088	Complete	M24	0	1
15705at7088	Complete	M11	0	1
15707at7088	Complete	M26	0	1
1571at7088	Complete	M2	0	1
15737at7088	Complete	M9	0	1
15738at7088	Complete	M4	0	1
1574at7088	Complete	M4	0	1
15754at7088	Complete	M10	0	1
15758at7088	Complete	M29	0	1
1575at7088	Complete	M5	0	1
1576at7088	Complete	M3	0	1
15771at7088	Complete	M4	0	1
15779at7088	Complete	M24	0	1
1577at7088	Complete	M24	0	1
15781at7088	Complete	M17	0	1
15805at7088	Complete	M11	0	1
15808at7088	Complete	M28	0	1
15816at7088	Complete	M15	0	1
15819at7088	Complete	M2	0	1
15831at7088	Complete	M6	0	1
1583at7088	Complete	M6	0	1
15853at7088	Complete	M27	0	1
15860at7088	Complete	M18	0	1
15864at7088	Complete	MZ	0	1
1586at7088	Complete	M10	0	1
1587at7088	Complete	M13	0	1
15894at7088	Complete	M16	0	1
1589at7088	Complete	M26	0	1
158at7088	Complete	M11	0	1
1590at7088	Complete	M9	0	1
1591at7088	Complete	M17	0	1
15922at7088	Complete	M21	0	1
1592at7088	Complete	M15	0	1
15939at7088	Complete	M18	0	1
15940at7088	Complete	M16	0	1
1594at7088	Complete	M11	0	1
1595at7088	Complete	M4	0	1
15966at7088	Complete	M20	0	1
1596at7088	Complete	M12	0	1
15973at7088	Complete	M2	0	1
1598at7088	Complete	M2	0	1
159at7088	Complete	M14	0	1
16009at7088	Complete	M10	0	1
1600at7088	Complete	M14	0	1
16011at7088	Complete	M21	0	1
16012at7088	Complete	M14	0	1
1601at7088	Complete	M8	0	1
16028at7088	Complete	M16	0	1
16035at7088	Complete	M21	0	1
16049at7088	Complete	M22	0	1
1605at7088	Complete	M4	0	1
16066at7088	Complete	M20	0	1
16069at7088	Complete	M4	0	1
1606at7088	Complete	M20	0	1
16071at7088	Complete	M3	0	1
1607at7088	Complete	M6	0	1
16088at7088	Complete	M5	0	1
1608at7088	Complete	M17	0	1
1609at7088	Complete	M6	0	1
160at7088	Complete	M10	0	1
16103at7088	Complete	M6	0	1
16112at7088	Complete	M17	0	1
16115at7088	Complete	M7	0	1
1612at7088	Complete	M19	0	1
1613at7088	Complete	M12	0	1
16140at7088	Complete	M24	0	1
1614at7088	Complete	M9	0	1
16159at7088	Complete	M8	0	1
16168at7088	Complete	M30	0	1
16180at7088	Complete	M26	0	1
16196at7088	Complete	M17	0	1
1619at7088	Complete	M11	0	1
1623at7088	Complete	M17	0	1
16248at7088	Complete	M11	0	1
16250at7088	Complete	M18	0	1
16252at7088	Complete	M21	0	1
1625at7088	Complete	M1	0	1
1626at7088	Complete	M29	0	1
1627at7088	Complete	M12	0	1
16282at7088	Complete	M7	0	1
1628at7088	Complete	M28	0	1
16293at7088	Complete	M23	0	1
16306at7088	Complete	MZ	0	1
16335at7088	Complete	M7	0	1
1635at7088	Complete	M5	0	1
1636at7088	Complete	M4	0	1
1637at7088	Complete	M10	0	1
1638at7088	Complete	M18	0	1
163at7088	Complete	M9	0	1
16400at7088	Complete	M5	0	1
1641at7088	Complete	M11	0	1
1642at7088	Complete	M7	0	1
1644at7088	Complete	M3	0	1
1645at7088	Complete	M19	0	1
16468at7088	Complete	M2	0	1
1647at7088	Complete	M2	0	1
1648at7088	Complete	M1	0	1
1650at7088	Complete	M23	0	1
16513at7088	Complete	M16	0	1
16527at7088	Complete	M27	0	1
1652at7088	Complete	M1	0	1
1657at7088	Complete	M28	0	1
16607at7088	Complete	M24	0	1
1660at7088	Complete	M12	0	1
1661at7088	Complete	M1	0	1
1662at7088	Complete	MZ	0	1
16641at7088	Complete	M25	0	1
16647at7088	Complete	MZ	0	1
1665at7088	Complete	M1	0	1
16663at7088	Complete	M16	0	1
16668at7088	Complete	M1	0	1
1667at7088	Complete	M1	0	1
1670at7088	Complete	M3	0	1
16739at7088	Complete	M21	0	1
1678at7088	Complete	M14	0	1
1679at7088	Complete	M7	0	1
1681at7088	Complete	M7	0	1
1682at7088	Complete	M2	0	1
1683at7088	Complete	M10	0	1
1684at7088	Complete	M21	0	1
16855at7088	Complete	M10	0	1
1685at7088	Complete	M22	0	1
1686at7088	Complete	M11	0	1
1687at7088	Complete	M12	0	1
16938at7088	Complete	M30	0	1
1693at7088	Complete	M20	0	1
1695at7088	Complete	M20	0	1
1696at7088	Complete	M12	0	1
16982at7088	Complete	M10	0	1
1699at7088	Complete	M22	0	1
1700at7088	Complete	M1	0	1
1701at7088	Complete	M12	0	1
1705at7088	Complete	M19	0	1
1707at7088	Complete	M10	0	1
1709at7088	Complete	MZ	0	1
1711at7088	Complete	M23	0	1
1718at7088	Complete	M2	0	1
1723at7088	Complete	M12	0	1
1724at7088	Complete	M2	0	1
1725at7088	Complete	M22	0	1
1728at7088	Complete	M2	0	1
1729at7088	Complete	M20	0	1
1731at7088	Complete	M21	0	1
1734at7088	Complete	M3	0	1
1735at7088	Complete	M23	0	1
1738at7088	Complete	M14	0	1
173at7088	Complete	M17	0	1
1742at7088	Complete	M1	0	1
1744at7088	Complete	M5	0	1
1745at7088	Complete	M18	0	1
1746at7088	Complete	M27	0	1
1750at7088	Complete	M4	0	1
1752at7088	Complete	M8	0	1
1753at7088	Complete	M9	0	1
1755at7088	Complete	M19	0	1
1758at7088	Complete	M23	0	1
1760at7088	Complete	M26	0	1
1761at7088	Complete	M5	0	1
1764at7088	Complete	M13	0	1
1768at7088	Complete	M7	0	1
1770at7088	Complete	M12	0	1
1772at7088	Complete	M3	0	1
1775at7088	Complete	M2	0	1
177at7088	Complete	M8	0	1
1783at7088	Complete	M1	0	1
1785at7088	Complete	M3	0	1
1787at7088	Complete	M2	0	1
1789at7088	Complete	MZ	0	1
1793at7088	Complete	MZ	0	1
179at7088	Complete	M6	0	1
1800at7088	Complete	M14	0	1
1801at7088	Complete	M9	0	1
1806at7088	Complete	M6	0	1
1809at7088	Complete	M8	0	1
1810at7088	Complete	M8	0	1
1811at7088	Complete	M4	0	1
1812at7088	Complete	M5	0	1
1819at7088	Complete	M5	0	1
1822at7088	Complete	M19	0	1
1826at7088	Complete	M12	0	1
1827at7088	Complete	M8	0	1
1828at7088	Complete	M18	0	1
1829at7088	Complete	M9	0	1
1835at7088	Complete	M22	0	1
1836at7088	Complete	M15	0	1
1837at7088	Complete	M14	0	1
183at7088	Complete	M6	0	1
1841at7088	Complete	M10	0	1
1845at7088	Complete	M23	0	1
1846at7088	Complete	M5	0	1
1847at7088	Complete	M18	0	1
184at7088	Complete	M18	0	1
1851at7088	Complete	M30	0	1
1857at7088	Complete	M30	0	1
1862at7088	Complete	M17	0	1
1865at7088	Complete	M21	0	1
1868at7088	Complete	M3	0	1
1869at7088	Complete	M15	0	1
186at7088	Complete	M4	0	1
1871at7088	Complete	M3	0	1
1872at7088	Complete	M19	0	1
1873at7088	Complete	M4	0	1
1874at7088	Complete	M1	0	1
1881at7088	Complete	M3	0	1
1882at7088	Complete	M2	0	1
1884at7088	Complete	M22	0	1
1885at7088	Complete	M3	0	1
1889at7088	Complete	M3	0	1
1890at7088	Complete	M17	0	1
1892at7088	Complete	M4	0	1
1893at7088	Complete	M4	0	1
18at7088	Complete	M11	0	1
1900at7088	Complete	M22	0	1
1901at7088	Complete	M21	0	1
1902at7088	Complete	M19	0	1
1904at7088	Complete	M3	0	1
1907at7088	Complete	M23	0	1
190at7088	Complete	M27	0	1
1910at7088	Complete	M26	0	1
1911at7088	Complete	M12	0	1
1913at7088	Complete	M5	0	1
1918at7088	Complete	M7	0	1
1922at7088	Complete	M2	0	1
1924at7088	Complete	M23	0	1
1927at7088	Complete	M1	0	1
1928at7088	Complete	M14	0	1
1929at7088	Complete	M8	0	1
1931at7088	Complete	M19	0	1
1932at7088	Complete	M19	0	1
1934at7088	Complete	M9	0	1
1935at7088	Complete	M14	0	1
1936at7088	Complete	M4	0	1
1938at7088	Complete	M3	0	1
1939at7088	Complete	M11	0	1
193at7088	Complete	M5	0	1
1940at7088	Complete	M3	0	1
1941at7088	Complete	M2	0	1
1942at7088	Complete	M14	0	1
1943at7088	Complete	M27	0	1
1945at7088	Complete	M3	0	1
1946at7088	Complete	M1	0	1
1947at7088	Complete	M26	0	1
1950at7088	Complete	M3	0	1
1951at7088	Complete	M16	0	1
1952at7088	Complete	M10	0	1
1953at7088	Complete	M6	0	1
1955at7088	Complete	M5	0	1
1956at7088	Complete	M20	0	1
1958at7088	Complete	M7	0	1
1959at7088	Complete	M11	0	1
1960at7088	Complete	M13	0	1
1962at7088	Complete	M25	0	1
1968at7088	Complete	M4	0	1
196at7088	Complete	M6	0	1
1970at7088	Complete	M14	0	1
1974at7088	Complete	M18	0	1
1982at7088	Complete	M12	0	1
1984at7088	Complete	M9	0	1
1985at7088	Complete	M19	0	1
1987at7088	Complete	M18	0	1
1990at7088	Complete	M19	0	1
1992at7088	Complete	M27	0	1
1993at7088	Complete	M14	0	1
1994at7088	Complete	M28	0	1
1999at7088	Complete	M20	0	1
1at7088	Complete	MZ	0	1
2001at7088	Complete	M11	0	1
2003at7088	Complete	MZ	0	1
200at7088	Complete	M16	0	1
2015at7088	Complete	M1	0	1
2019at7088	Complete	MZ	0	1
201at7088	Complete	M13	0	1
2021at7088	Complete	MZ	0	1
2023at7088	Complete	M2	0	1
2026at7088	Complete	M26	0	1
2028at7088	Complete	MZ	0	1
2029at7088	Complete	M7	0	1
2030at7088	Complete	M8	0	1
2031at7088	Complete	M6	0	1
2032at7088	Complete	M22	0	1
2034at7088	Complete	M29	0	1
2035at7088	Complete	M9	0	1
2036at7088	Complete	M26	0	1
2037at7088	Complete	M19	0	1
2038at7088	Complete	M16	0	1
2041at7088	Complete	M9	0	1
204at7088	Complete	M2	0	1
2051at7088	Complete	M6	0	1
2052at7088	Complete	M9	0	1
2054at7088	Complete	M11	0	1
2055at7088	Complete	M21	0	1
2056at7088	Complete	M27	0	1
2060at7088	Complete	M8	0	1
2067at7088	Complete	M9	0	1
2068at7088	Complete	M2	0	1
206at7088	Complete	M3	0	1
2072at7088	Complete	M24	0	1
2073at7088	Complete	M10	0	1
2078at7088	Complete	M18	0	1
2079at7088	Complete	M3	0	1
207at7088	Complete	M8	0	1
2081at7088	Complete	M17	0	1
2084at7088	Complete	M7	0	1
2086at7088	Complete	M4	0	1
2087at7088	Complete	M12	0	1
208at7088	Complete	M2	0	1
2090at7088	Complete	M19	0	1
2097at7088	Complete	M7	0	1
2099at7088	Complete	M5	0	1
20at7088	Complete	M13	0	1
2101at7088	Complete	M20	0	1
2103at7088	Complete	M25	0	1
2109at7088	Complete	M14	0	1
210at7088	Complete	M2	0	1
2110at7088	Complete	MZ	0	1
2118at7088	Complete	M11	0	1
211at7088	Complete	M4	0	1
2121at7088	Complete	M15	0	1
2122at7088	Complete	M13	0	1
2124at7088	Complete	M2	0	1
2126at7088	Complete	M20	0	1
212at7088	Complete	MZ	0	1
2130at7088	Complete	M30	0	1
2131at7088	Complete	M27	0	1
2133at7088	Complete	M3	0	1
2136at7088	Complete	M3	0	1
2137at7088	Complete	M3	0	1
2138at7088	Complete	M1	0	1
2139at7088	Complete	M5	0	1
2141at7088	Complete	M24	0	1
2143at7088	Complete	M6	0	1
2145at7088	Complete	M10	0	1
2149at7088	Complete	M1	0	1
2150at7088	Complete	M8	0	1
2154at7088	Complete	M16	0	1
2156at7088	Complete	M13	0	1
2158at7088	Complete	M2	0	1
215at7088	Complete	M12	0	1
2160at7088	Complete	M9	0	1
2163at7088	Complete	M15	0	1
2164at7088	Complete	M1	0	1
2166at7088	Complete	M27	0	1
2169at7088	Complete	M8	0	1
2173at7088	Complete	MZ	0	1
2174at7088	Complete	M7	0	1
2177at7088	Complete	M13	0	1
2178at7088	Complete	M6	0	1
2181at7088	Complete	M25	0	1
2182at7088	Complete	M12	0	1
2183at7088	Complete	M19	0	1
2185at7088	Complete	M19	0	1
2188at7088	Complete	M2	0	1
2190at7088	Complete	M17	0	1
2191at7088	Complete	M4	0	1
2194at7088	Complete	M1	0	1
2201at7088	Complete	MZ	0	1
2208at7088	Complete	M17	0	1
220at7088	Complete	M7	0	1
2211at7088	Complete	M16	0	1
2215at7088	Complete	M24	0	1
2220at7088	Complete	M7	0	1
2222at7088	Complete	M21	0	1
2223at7088	Complete	M28	0	1
2225at7088	Complete	M30	0	1
2227at7088	Complete	M24	0	1
2230at7088	Complete	M4	0	1
2233at7088	Complete	M4	0	1
2234at7088	Complete	MZ	0	1
2236at7088	Complete	M1	0	1
2240at7088	Complete	M5	0	1
2242at7088	Complete	M15	0	1
2243at7088	Complete	M11	0	1
2248at7088	Complete	M16	0	1
2250at7088	Complete	M10	0	1
2251at7088	Complete	M14	0	1
2255at7088	Complete	M5	0	1
2258at7088	Complete	MZ	0	1
2259at7088	Complete	M2	0	1
2261at7088	Complete	M15	0	1
2269at7088	Complete	M3	0	1
2271at7088	Complete	M4	0	1
2272at7088	Complete	M4	0	1
2273at7088	Complete	MZ	0	1
2276at7088	Complete	M10	0	1
2278at7088	Complete	M4	0	1
2279at7088	Complete	M16	0	1
2285at7088	Complete	M1	0	1
2287at7088	Complete	M3	0	1
2289at7088	Complete	M13	0	1
2290at7088	Complete	M12	0	1
2294at7088	Complete	MZ	0	1
2295at7088	Complete	M12	0	1
2301at7088	Complete	M10	0	1
2304at7088	Complete	M2	0	1
2313at7088	Complete	M12	0	1
2318at7088	Complete	M5	0	1
231at7088	Complete	M16	0	1
2321at7088	Complete	MZ	0	1
2322at7088	Complete	M20	0	1
2324at7088	Complete	M9	0	1
2325at7088	Complete	M8	0	1
2327at7088	Complete	M6	0	1
2329at7088	Complete	M5	0	1
232at7088	Complete	M4	0	1
2331at7088	Complete	MZ	0	1
2332at7088	Complete	M4	0	1
2334at7088	Complete	M9	0	1
2335at7088	Complete	M19	0	1
2338at7088	Complete	M4	0	1
2339at7088	Complete	M29	0	1
2340at7088	Complete	M5	0	1
2350at7088	Complete	M20	0	1
2351at7088	Complete	M2	0	1
2353at7088	Complete	M28	0	1
2357at7088	Complete	M28	0	1
2359at7088	Complete	M1	0	1
235at7088	Complete	M1	0	1
2362at7088	Complete	MZ	0	1
2363at7088	Complete	M2	0	1
2366at7088	Complete	M1	0	1
2367at7088	Complete	M2	0	1
236at7088	Complete	M2	0	1
2370at7088	Complete	M17	0	1
2371at7088	Complete	M7	0	1
2372at7088	Complete	M19	0	1
2378at7088	Complete	M2	0	1
2379at7088	Complete	M26	0	1
2384at7088	Complete	M13	0	1
2385at7088	Complete	M22	0	1
2386at7088	Complete	M1	0	1
2390at7088	Complete	M4	0	1
2394at7088	Complete	M18	0	1
2398at7088	Complete	M11	0	1
2403at7088	Complete	M12	0	1
2408at7088	Complete	M8	0	1
2409at7088	Complete	M10	0	1
2410at7088	Complete	M9	0	1
2411at7088	Complete	M1	0	1
2414at7088	Complete	M14	0	1
2415at7088	Complete	M6	0	1
2418at7088	Complete	M8	0	1
2420at7088	Complete	M21	0	1
2421at7088	Complete	M11	0	1
2424at7088	Complete	M3	0	1
2428at7088	Complete	MZ	0	1
242at7088	Complete	M10	0	1
2432at7088	Complete	M4	0	1
2434at7088	Complete	M4	0	1
2435at7088	Complete	M16	0	1
2440at7088	Complete	M4	0	1
2442at7088	Complete	MZ	0	1
2447at7088	Complete	M13	0	1
2448at7088	Complete	MZ	0	1
2449at7088	Complete	M1	0	1
2451at7088	Complete	M16	0	1
2452at7088	Complete	M14	0	1
2453at7088	Complete	M26	0	1
2454at7088	Complete	M2	0	1
2455at7088	Complete	M4	0	1
2456at7088	Complete	M12	0	1
2459at7088	Complete	M14	0	1
2460at7088	Complete	M12	0	1
2461at7088	Complete	M14	0	1
2465at7088	Complete	M15	0	1
2469at7088	Complete	M25	0	1
246at7088	Complete	M11	0	1
2470at7088	Complete	M7	0	1
2475at7088	Complete	M15	0	1
2481at7088	Complete	M11	0	1
2482at7088	Complete	M27	0	1
2483at7088	Complete	M29	0	1
2486at7088	Complete	M7	0	1
248at7088	Complete	M20	0	1
2490at7088	Complete	M14	0	1
2496at7088	Complete	M18	0	1
2497at7088	Complete	M6	0	1
2498at7088	Complete	M20	0	1
2501at7088	Complete	M21	0	1
2504at7088	Complete	M5	0	1
2507at7088	Complete	M23	0	1
2509at7088	Complete	M11	0	1
250at7088	Complete	M16	0	1
2510at7088	Complete	MZ	0	1
2517at7088	Complete	M2	0	1
2518at7088	Complete	M19	0	1
2519at7088	Complete	MZ	0	1
251at7088	Complete	M3	0	1
2522at7088	Complete	M17	0	1
2523at7088	Complete	M23	0	1
2527at7088	Complete	M21	0	1
2528at7088	Complete	M20	0	1
2529at7088	Complete	M8	0	1
2530at7088	Complete	M4	0	1
2535at7088	Complete	M7	0	1
2543at7088	Complete	M3	0	1
2545at7088	Complete	M2	0	1
2546at7088	Complete	M18	0	1
2547at7088	Complete	M15	0	1
2548at7088	Complete	M22	0	1
254at7088	Complete	M4	0	1
2552at7088	Complete	M13	0	1
2553at7088	Complete	M3	0	1
2554at7088	Complete	M10	0	1
2557at7088	Complete	M9	0	1
2560at7088	Complete	M15	0	1
2563at7088	Complete	M25	0	1
2566at7088	Complete	M5	0	1
2568at7088	Complete	M3	0	1
2577at7088	Complete	M17	0	1
2580at7088	Complete	M2	0	1
2583at7088	Complete	M29	0	1
2585at7088	Complete	M2	0	1
2587at7088	Complete	M2	0	1
2589at7088	Complete	M9	0	1
258at7088	Complete	M28	0	1
2594at7088	Complete	M12	0	1
2596at7088	Complete	M1	0	1
2599at7088	Complete	M5	0	1
259at7088	Complete	M27	0	1
25at7088	Complete	M11	0	1
2600at7088	Complete	M3	0	1
2603at7088	Complete	M2	0	1
2608at7088	Complete	M1	0	1
2610at7088	Complete	M15	0	1
2614at7088	Complete	M10	0	1
2615at7088	Complete	M22	0	1
2618at7088	Complete	M3	0	1
2621at7088	Complete	M6	0	1
2624at7088	Complete	M9	0	1
2629at7088	Complete	M6	0	1
2633at7088	Complete	M15	0	1
2635at7088	Complete	M1	0	1
2637at7088	Complete	M8	0	1
2639at7088	Complete	MZ	0	1
263at7088	Complete	M22	0	1
2640at7088	Complete	M2	0	1
2643at7088	Complete	M3	0	1
2645at7088	Complete	M14	0	1
2647at7088	Complete	M11	0	1
2649at7088	Complete	M11	0	1
2652at7088	Complete	M2	0	1
2653at7088	Complete	M4	0	1
2657at7088	Complete	M4	0	1
2658at7088	Complete	M4	0	1
2659at7088	Complete	M7	0	1
2662at7088	Complete	M17	0	1
2663at7088	Complete	M19	0	1
2666at7088	Complete	M13	0	1
2668at7088	Complete	M11	0	1
266at7088	Complete	MZ	0	1
2671at7088	Complete	M27	0	1
2672at7088	Complete	M29	0	1
2679at7088	Complete	M1	0	1
2686at7088	Complete	M18	0	1
2687at7088	Complete	M20	0	1
2690at7088	Complete	M9	0	1
2694at7088	Complete	M6	0	1
2696at7088	Complete	MZ	0	1
2699at7088	Complete	M3	0	1
26at7088	Complete	M1	0	1
2700at7088	Complete	M21	0	1
2701at7088	Complete	M14	0	1
2703at7088	Complete	M12	0	1
2704at7088	Complete	M17	0	1
270at7088	Complete	MZ	0	1
2710at7088	Complete	M7	0	1
2714at7088	Complete	M22	0	1
2715at7088	Complete	M2	0	1
2718at7088	Complete	M3	0	1
2719at7088	Complete	M4	0	1
271at7088	Complete	M5	0	1
2721at7088	Complete	M19	0	1
2729at7088	Complete	M4	0	1
2730at7088	Complete	M6	0	1
2731at7088	Complete	M7	0	1
2733at7088	Complete	M4	0	1
2734at7088	Complete	M14	0	1
2738at7088	Complete	M19	0	1
273at7088	Complete	M18	0	1
2740at7088	Complete	M15	0	1
2743at7088	Complete	M6	0	1
2744at7088	Complete	M1	0	1
2746at7088	Complete	M24	0	1
2747at7088	Complete	M5	0	1
274at7088	Complete	M7	0	1
2750at7088	Complete	M6	0	1
2754at7088	Complete	M21	0	1
2756at7088	Complete	M3	0	1
2758at7088	Complete	M3	0	1
2761at7088	Complete	M13	0	1
2762at7088	Complete	M17	0	1
2766at7088	Complete	M28	0	1
2768at7088	Complete	M20	0	1
2770at7088	Complete	M22	0	1
2772at7088	Complete	M13	0	1
2774at7088	Complete	M8	0	1
2775at7088	Complete	M3	0	1
2787at7088	Complete	M12	0	1
2788at7088	Complete	M19	0	1
278at7088	Complete	M1	0	1
2791at7088	Complete	M19	0	1
2796at7088	Complete	M6	0	1
2797at7088	Complete	M5	0	1
2798at7088	Complete	M6	0	1
27at7088	Complete	MZ	0	1
2802at7088	Complete	M4	0	1
2803at7088	Complete	M3	0	1
2804at7088	Complete	M22	0	1
2805at7088	Complete	M1	0	1
2811at7088	Complete	M4	0	1
2813at7088	Complete	M21	0	1
2815at7088	Complete	M4	0	1
2816at7088	Complete	M10	0	1
2818at7088	Complete	M20	0	1
2819at7088	Complete	M22	0	1
281at7088	Complete	M4	0	1
2821at7088	Complete	M7	0	1
2826at7088	Complete	M16	0	1
2829at7088	Complete	M16	0	1
2830at7088	Complete	M6	0	1
2833at7088	Complete	M3	0	1
2834at7088	Complete	M13	0	1
2835at7088	Complete	M5	0	1
2842at7088	Complete	M19	0	1
2845at7088	Complete	M18	0	1
2848at7088	Complete	M2	0	1
2855at7088	Complete	M23	0	1
2857at7088	Complete	M1	0	1
2859at7088	Complete	M4	0	1
2860at7088	Complete	M10	0	1
2864at7088	Complete	M7	0	1
2873at7088	Complete	M16	0	1
2877at7088	Complete	M27	0	1
2884at7088	Complete	M10	0	1
2885at7088	Complete	M11	0	1
288at7088	Complete	M26	0	1
2890at7088	Complete	M18	0	1
2891at7088	Complete	M2	0	1
2893at7088	Complete	M7	0	1
2895at7088	Complete	M2	0	1
28at7088	Complete	M1	0	1
2902at7088	Complete	MZ	0	1
2905at7088	Complete	MZ	0	1
2906at7088	Complete	M22	0	1
2910at7088	Complete	M5	0	1
2912at7088	Complete	M2	0	1
2913at7088	Complete	M16	0	1
2917at7088	Complete	M2	0	1
2918at7088	Complete	M8	0	1
2926at7088	Complete	M1	0	1
2928at7088	Complete	M9	0	1
2930at7088	Complete	M15	0	1
2931at7088	Complete	M3	0	1
2932at7088	Complete	M17	0	1
2934at7088	Complete	M18	0	1
2935at7088	Complete	M2	0	1
2936at7088	Complete	M11	0	1
2938at7088	Complete	MZ	0	1
2939at7088	Complete	M21	0	1
2940at7088	Complete	M15	0	1
2942at7088	Complete	MZ	0	1
2943at7088	Complete	M13	0	1
2945at7088	Complete	M15	0	1
2948at7088	Complete	M5	0	1
2949at7088	Complete	M2	0	1
2952at7088	Complete	M14	0	1
2953at7088	Complete	M3	0	1
2959at7088	Complete	M21	0	1
2965at7088	Complete	M6	0	1
2966at7088	Complete	M9	0	1
296at7088	Complete	MZ	0	1
2972at7088	Complete	M2	0	1
2976at7088	Complete	M7	0	1
2978at7088	Complete	M16	0	1
2979at7088	Complete	M2	0	1
2980at7088	Complete	M19	0	1
2981at7088	Complete	M2	0	1
